Time,Temperature(F),Humidity(%),Dewpoint(F),HeatIndex(F)
2019/06/04 07:41,63.7,61,50.0,63.7
2019/06/04 07:46,63.9,61,50.2,63.9
2019/06/04 07:51,64.0,61,50.4,64.0
2019/06/04 07:56,64.0,60,50.0,64.0
2019/06/04 08:01,64.2,59,49.6,64.2
2019/06/04 08:06,64.4,59,49.8,64.4
2019/06/04 08:11,64.8,58,49.6,64.8
2019/06/04 08:16,64.9,58,49.8,64.9
2019/06/04 08:21,65.1,58,50.0,65.1
2019/06/04 08:27,65.3,58,50.2,65.3
2019/06/04 08:32,65.5,57,49.8,65.5
2019/06/04 08:37,65.8,57,50.2,65.8
2019/06/04 08:42,66.0,56,50.0,66.0
2019/06/04 08:47,66.2,55,49.6,66.2
2019/06/04 08:52,66.4,54,49.3,66.4
2019/06/04 08:57,66.6,54,49.5,66.6
2019/06/04 09:02,66.9,52,48.7,66.9
2019/06/04 09:07,67.1,51,48.4,67.1
2019/06/04 09:12,67.5,50,48.2,67.5
2019/06/04 09:17,67.6,49,47.8,67.6
2019/06/04 09:22,68.0,49,48.2,68.0
2019/06/04 09:28,68.2,48,47.8,68.2
2019/06/04 09:33,68.5,48,48.2,68.5
2019/06/04 09:38,68.9,44,46.2,68.9
2019/06/04 09:43,69.1,46,47.5,69.1
2019/06/04 09:48,69.4,45,47.3,69.4
2019/06/04 09:53,69.6,45,47.5,69.6
2019/06/04 09:58,70.0,45,47.7,70.0
2019/06/04 10:03,70.2,45,47.8,70.2
2019/06/04 10:08,70.5,44,47.7,70.5
2019/06/04 10:13,70.7,45,48.4,70.7
2019/06/04 10:18,70.9,45,48.6,70.9
2019/06/04 10:23,71.2,44,48.2,71.2
2019/06/04 10:29,71.4,44,48.4,71.4
2019/06/04 10:34,71.6,44,48.6,71.6
2019/06/04 10:39,71.8,44,48.7,71.8
2019/06/04 10:44,72.0,44,48.9,72.0
2019/06/04 10:49,72.3,45,49.8,72.3
2019/06/04 10:54,72.7,45,50.2,72.7
2019/06/04 10:59,72.9,45,50.4,72.9
2019/06/04 11:04,73.0,45,50.5,73.0
2019/06/04 11:09,73.4,45,50.9,73.4
2019/06/04 11:14,73.8,45,51.1,73.8
2019/06/04 11:19,73.8,44,50.5,73.8
2019/06/04 11:24,73.9,45,51.3,73.9
2019/06/04 11:30,74.1,44,50.9,74.1
2019/06/04 11:35,74.3,44,51.1,74.3
2019/06/04 11:40,74.5,45,51.8,74.5
2019/06/04 11:45,74.8,45,52.2,74.8
2019/06/04 11:50,74.8,45,52.2,74.8
2019/06/04 11:55,75.0,45,52.3,75.0
2019/06/04 12:00,75.2,45,52.5,75.2
2019/06/04 12:05,75.2,45,52.5,75.2
2019/06/04 12:10,75.4,45,52.7,75.4
2019/06/04 12:15,75.6,44,52.2,75.6
2019/06/04 12:20,75.7,45,52.9,75.7
2019/06/04 12:25,75.7,44,52.3,75.7
2019/06/04 12:31,76.1,44,52.7,76.1
2019/06/04 12:36,76.1,44,52.7,76.1
2019/06/04 12:41,76.3,44,52.9,76.3
2019/06/04 12:46,76.5,43,52.3,76.5
2019/06/04 12:51,76.5,44,53.1,76.5
2019/06/04 12:56,76.6,44,53.2,76.6
2019/06/04 13:01,76.8,44,53.2,76.8
2019/06/04 13:06,77.2,43,53.1,77.2
2019/06/04 13:11,77.4,43,53.2,77.4
2019/06/04 13:16,77.4,43,53.2,77.4
2019/06/04 13:21,77.7,43,53.4,77.7
2019/06/04 13:26,77.9,43,53.6,77.9
2019/06/04 13:32,78.1,43,53.8,78.1
2019/06/04 13:37,78.3,43,54.0,78.3
2019/06/04 13:42,78.4,43,54.1,78.4
2019/06/04 13:47,78.4,43,54.1,78.4
2019/06/04 13:52,78.8,41,53.2,78.8
2019/06/04 13:57,79.0,41,53.4,79.0
2019/06/04 14:02,79.2,41,53.4,79.2
2019/06/04 14:07,79.3,42,54.3,79.3
2019/06/04 14:12,79.5,42,54.5,79.5
2019/06/04 14:17,79.7,42,54.7,79.7
2019/06/04 14:22,79.9,41,54.1,79.9
2019/06/04 14:27,80.1,42,55.0,80.1
2019/06/04 14:33,80.2,42,55.0,80.1
2019/06/04 14:38,80.4,42,55.2,80.2
2019/06/04 14:43,80.4,42,55.2,80.2
2019/06/04 14:48,80.8,42,55.6,80.6
2019/06/04 14:53,80.8,40,54.3,80.4
2019/06/04 14:58,81.0,41,55.0,80.6
2019/06/04 15:03,81.1,41,55.2,80.8
2019/06/04 15:08,81.3,40,54.7,80.8
2019/06/04 15:13,81.5,41,55.6,81.1
2019/06/04 15:18,81.7,41,55.8,81.1
2019/06/04 15:23,81.9,41,55.9,81.3
2019/06/04 15:28,82.0,41,56.1,81.5
2019/06/04 15:34,82.2,40,55.6,81.5
2019/06/04 15:39,82.2,40,55.6,81.5
2019/06/04 15:44,82.4,40,55.8,81.7
2019/06/04 15:49,82.4,41,56.5,81.9
2019/06/04 15:54,82.6,40,55.9,81.9
2019/06/04 15:59,82.9,41,56.8,82.2
2019/06/04 16:04,83.1,41,57.0,82.4
2019/06/04 16:09,83.5,39,55.9,82.6
2019/06/04 16:14,83.3,40,56.5,82.6
2019/06/04 16:19,83.5,40,56.7,82.8
2019/06/04 16:24,83.8,40,57.0,82.9
2019/06/04 16:29,83.8,40,57.0,82.9
2019/06/04 16:35,84.0,39,56.5,83.1
2019/06/04 16:40,84.2,40,57.4,83.5
2019/06/04 16:45,84.4,39,56.8,83.5
2019/06/04 16:50,84.6,39,57.0,83.7
2019/06/04 16:55,84.7,39,57.0,83.7
2019/06/04 17:00,84.9,36,55.0,83.5
2019/06/04 17:05,84.7,38,56.3,83.7
2019/06/04 17:10,85.1,39,57.4,84.2
2019/06/04 17:15,85.5,39,57.7,84.6
2019/06/04 17:20,85.6,39,57.9,84.7
2019/06/04 17:25,86.0,38,57.6,84.9
2019/06/04 17:30,86.0,38,57.6,84.9
2019/06/04 17:36,86.2,39,58.5,85.5
2019/06/04 17:41,86.5,39,58.6,85.6
2019/06/04 17:46,86.7,38,58.1,85.8
2019/06/04 17:51,86.9,38,58.3,86.0
2019/06/04 17:56,87.1,38,58.5,86.2
2019/06/04 18:01,87.1,38,58.5,86.2
2019/06/04 18:06,87.3,38,58.6,86.4
2019/06/04 18:11,87.4,38,58.8,86.5
2019/06/04 18:16,87.6,38,59.0,86.7
2019/06/04 18:21,87.6,38,59.0,86.7
2019/06/04 18:26,87.8,38,59.2,87.1
2019/06/04 18:31,88.0,39,60.1,87.6
2019/06/04 18:37,88.0,38,59.2,87.3
2019/06/04 18:42,88.0,38,59.2,87.3
2019/06/04 18:47,87.8,39,59.9,87.3
2019/06/04 18:52,87.8,39,59.9,87.3
2019/06/04 18:57,87.8,39,59.9,87.3
2019/06/04 19:02,87.8,40,60.6,87.6
2019/06/04 19:07,87.6,40,60.4,87.3
2019/06/04 19:12,87.4,40,60.3,87.1
2019/06/04 19:17,87.4,41,61.0,87.3
2019/06/04 19:22,87.1,41,60.6,86.9
2019/06/04 19:27,86.9,41,60.4,86.7
2019/06/04 19:32,86.5,41,60.1,86.2
2019/06/04 19:38,86.4,42,60.6,86.2
2019/06/04 19:43,86.0,42,60.3,85.8
2019/06/04 19:48,85.6,43,60.6,85.5
2019/06/04 19:53,85.5,43,60.4,85.5
2019/06/04 19:58,85.3,43,60.3,85.1
2019/06/04 20:03,84.9,44,60.6,84.9
2019/06/04 20:08,84.7,44,60.4,84.7
2019/06/04 20:13,84.4,44,60.1,84.4
2019/06/04 20:18,84.0,45,60.4,84.0
2019/06/04 20:23,83.8,45,60.3,83.8
2019/06/04 20:28,83.5,45,59.9,83.5
2019/06/04 20:33,83.1,46,60.3,83.3
2019/06/04 20:39,82.9,46,60.1,82.9
2019/06/04 20:44,82.6,46,59.7,82.8
2019/06/04 20:49,82.4,47,60.3,82.6
2019/06/04 20:54,82.0,47,59.9,82.2
2019/06/04 20:59,81.9,48,60.3,82.2
2019/06/04 21:04,81.7,48,60.1,82.0
2019/06/04 21:09,81.5,48,59.9,81.9
2019/06/04 21:14,81.3,48,59.9,81.7
2019/06/04 21:19,81.1,49,60.3,81.7
2019/06/04 21:24,81.0,49,60.1,81.5
2019/06/04 21:29,80.6,49,59.7,81.1
2019/06/04 21:34,80.4,50,60.1,81.1
2019/06/04 21:40,80.2,50,59.9,81.0
2019/06/04 21:45,80.2,50,59.9,81.0
2019/06/04 21:50,80.1,51,60.4,80.1
2019/06/04 21:55,79.9,51,60.3,79.9
2019/06/04 22:00,79.9,52,60.8,79.9
2019/06/04 22:05,79.7,52,60.6,79.7
2019/06/04 22:10,79.7,52,60.6,79.7
2019/06/04 22:15,79.5,53,61.0,79.5
2019/06/04 22:20,79.3,53,60.8,79.3
2019/06/04 22:25,79.2,54,61.2,79.2
2019/06/04 22:30,79.2,54,61.2,79.2
2019/06/04 22:35,79.2,55,61.7,79.2
2019/06/04 22:41,79.0,55,61.5,79.0
2019/06/04 22:46,78.8,55,61.3,78.8
2019/06/04 22:51,78.8,56,61.9,78.8
2019/06/04 22:56,78.6,55,61.2,78.6
2019/06/04 23:01,78.4,56,61.5,78.4
2019/06/04 23:06,78.4,56,61.5,78.4
2019/06/04 23:11,78.3,57,61.9,78.3
2019/06/04 23:16,78.3,57,61.9,78.3
2019/06/04 23:21,78.1,57,61.7,78.1
2019/06/04 23:26,78.1,57,61.7,78.1
2019/06/04 23:31,77.9,58,62.1,77.9
2019/06/04 23:36,77.9,58,62.1,77.9
2019/06/04 23:42,77.7,58,61.9,77.7
2019/06/04 23:47,77.5,58,61.7,77.5
2019/06/04 23:52,77.5,60,62.6,77.5
2019/06/04 23:57,77.4,60,62.4,77.4
2019/06/05 00:02,77.2,59,61.9,77.2
2019/06/05 00:07,77.2,60,62.2,77.2
2019/06/05 00:12,77.2,60,62.2,77.2
2019/06/05 00:17,77.0,60,62.1,77.0
2019/06/05 00:22,76.8,60,61.9,76.8
2019/06/05 00:27,76.8,60,61.9,76.8
2019/06/05 00:32,76.6,61,62.2,76.6
2019/06/05 00:37,76.6,61,62.2,76.6
2019/06/05 00:43,76.5,61,62.1,76.5
2019/06/05 00:48,76.5,61,62.1,76.5
2019/06/05 00:53,76.3,62,62.4,76.3
2019/06/05 00:58,76.3,62,62.4,76.3
2019/06/05 01:03,76.1,62,62.2,76.1
2019/06/05 01:08,76.1,62,62.2,76.1
2019/06/05 01:13,75.9,62,62.1,75.9
2019/06/05 01:18,75.9,63,62.4,75.9
2019/06/05 01:23,75.9,63,62.4,75.9
2019/06/05 01:28,75.7,63,62.2,75.7
2019/06/05 01:33,75.6,63,62.1,75.6
2019/06/05 01:38,75.6,63,62.1,75.6
2019/06/05 01:44,75.4,64,62.4,75.4
2019/06/05 01:49,75.4,64,62.4,75.4
2019/06/05 01:54,75.4,64,62.4,75.4
2019/06/05 01:59,75.4,64,62.4,75.4
2019/06/05 02:04,75.2,65,62.6,75.2
2019/06/05 02:09,75.2,65,62.6,75.2
2019/06/05 02:14,75.0,65,62.4,75.0
2019/06/05 02:19,75.0,65,62.4,75.0
2019/06/05 02:24,75.0,65,62.4,75.0
2019/06/05 02:29,74.8,65,62.4,74.8
2019/06/05 02:34,74.8,66,62.8,74.8
2019/06/05 02:39,74.8,66,62.8,74.8
2019/06/05 02:45,74.7,66,62.6,74.7
2019/06/05 02:50,74.7,66,62.6,74.7
2019/06/05 02:55,74.5,66,62.4,74.5
2019/06/05 03:00,74.5,67,62.8,74.5
2019/06/05 03:05,74.3,67,62.6,74.3
2019/06/05 03:10,74.3,67,62.6,74.3
2019/06/05 03:15,74.3,67,62.6,74.3
2019/06/05 03:20,74.1,67,62.6,74.1
2019/06/05 03:25,74.1,68,63.0,74.1
2019/06/05 03:30,73.9,68,62.8,73.9
2019/06/05 03:35,73.9,68,62.8,73.9
2019/06/05 03:40,73.9,68,62.8,73.9
2019/06/05 03:46,73.8,68,62.6,73.8
2019/06/05 03:51,73.8,69,63.0,73.8
2019/06/05 03:56,73.6,69,62.8,73.6
2019/06/05 04:01,73.6,69,62.8,73.6
2019/06/05 04:06,73.6,69,62.8,73.6
2019/06/05 04:11,73.4,69,62.6,73.4
2019/06/05 04:16,73.4,69,62.6,73.4
2019/06/05 04:21,73.2,69,62.4,73.2
2019/06/05 04:26,73.2,70,63.0,73.2
2019/06/05 04:31,73.0,70,62.8,73.0
2019/06/05 04:36,73.2,70,63.0,73.2
2019/06/05 04:41,73.0,70,62.8,73.0
2019/06/05 04:47,73.0,70,62.8,73.0
2019/06/05 04:52,73.0,70,62.8,73.0
2019/06/05 04:57,72.9,70,62.6,72.9
2019/06/05 05:02,72.9,71,63.0,72.9
2019/06/05 05:07,72.9,71,63.0,72.9
2019/06/05 05:12,72.9,71,63.0,72.9
2019/06/05 05:17,72.9,71,63.0,72.9
2019/06/05 05:22,72.7,71,62.8,72.7
2019/06/05 05:27,72.7,71,62.8,72.7
2019/06/05 05:32,72.7,71,62.8,72.7
2019/06/05 05:37,72.7,71,62.8,72.7
2019/06/05 05:42,72.7,72,63.1,72.7
2019/06/05 05:48,72.7,72,63.1,72.7
2019/06/05 05:53,72.7,72,63.1,72.7
2019/06/05 05:58,72.7,72,63.1,72.7
2019/06/05 06:03,72.5,72,63.0,72.5
2019/06/05 06:08,72.5,72,63.0,72.5
2019/06/05 06:13,72.5,72,63.0,72.5
2019/06/05 06:18,72.5,73,63.3,72.5
2019/06/05 06:23,72.3,72,62.8,72.3
2019/06/05 06:28,72.3,73,63.1,72.3
2019/06/05 06:33,72.3,73,63.1,72.3
2019/06/05 06:38,72.3,73,63.1,72.3
2019/06/05 06:43,72.3,73,63.1,72.3
2019/06/05 06:49,72.3,73,63.1,72.3
2019/06/05 06:54,72.3,73,63.1,72.3
2019/06/05 06:59,72.3,73,63.1,72.3
2019/06/05 07:04,72.3,74,63.7,72.3
2019/06/05 07:09,72.5,73,63.3,72.5
2019/06/05 07:14,72.5,73,63.3,72.5
2019/06/05 07:19,72.7,74,64.0,72.7
2019/06/05 07:24,72.9,74,64.2,72.9
2019/06/05 07:29,72.9,74,64.2,72.9
2019/06/05 07:34,73.0,74,64.2,73.0
2019/06/05 07:39,73.0,74,64.2,73.0
2019/06/05 07:44,73.0,75,64.8,73.0
2019/06/05 07:50,73.2,74,64.4,73.2
2019/06/05 07:55,73.4,74,64.6,73.4
2019/06/05 08:00,73.4,74,64.6,73.4
2019/06/05 08:05,73.6,74,64.8,73.6
2019/06/05 08:10,73.6,74,64.8,73.6
2019/06/05 08:15,73.8,74,64.9,73.8
2019/06/05 08:20,73.8,74,64.9,73.8
2019/06/05 08:25,73.9,74,65.1,73.9
2019/06/05 08:30,73.9,74,65.1,73.9
2019/06/05 08:35,74.1,74,65.3,74.1
2019/06/05 08:40,74.1,74,65.3,74.1
2019/06/05 08:45,74.3,74,65.5,74.3
2019/06/05 08:51,74.3,74,65.5,74.3
2019/06/05 08:56,74.5,74,65.7,74.5
2019/06/05 09:01,74.5,75,66.0,74.5
2019/06/05 09:06,74.7,74,65.8,74.7
2019/06/05 09:11,74.8,74,66.0,74.8
2019/06/05 09:16,75.0,74,66.2,75.0
2019/06/05 09:21,75.2,74,66.4,75.2
2019/06/05 09:26,75.6,74,66.7,75.6
2019/06/05 09:31,75.9,74,67.1,75.9
2019/06/05 09:36,76.1,74,67.3,76.1
2019/06/05 09:41,76.3,73,67.1,76.3
2019/06/05 09:46,76.6,72,66.9,76.6
2019/06/05 09:52,77.0,72,67.3,77.0
2019/06/05 09:57,77.5,71,67.5,77.5
2019/06/05 10:02,77.7,70,67.3,77.7
2019/06/05 10:07,78.1,70,67.6,78.1
2019/06/05 10:12,78.3,70,67.6,78.3
2019/06/05 10:17,78.6,70,68.0,78.6
2019/06/05 10:22,78.8,69,67.8,78.8
2019/06/05 10:27,79.0,69,68.0,79.0
2019/06/05 10:32,79.2,69,68.2,79.2
2019/06/05 10:37,79.3,69,68.4,79.3
2019/06/05 10:42,79.7,69,68.7,79.7
2019/06/05 10:47,79.9,69,68.9,79.9
2019/06/05 10:53,80.1,68,68.5,80.1
2019/06/05 10:58,80.4,68,68.9,83.3
2019/06/05 11:03,80.6,68,69.1,83.5
2019/06/05 11:08,81.0,68,69.4,84.2
2019/06/05 11:13,81.3,67,69.4,84.6
2019/06/05 11:18,81.5,66,69.1,84.7
2019/06/05 11:23,81.7,66,69.3,84.9
2019/06/05 11:28,81.9,66,69.4,85.3
2019/06/05 11:33,82.0,66,69.6,85.5
2019/06/05 11:38,82.2,66,69.8,85.8
2019/06/05 11:43,82.4,66,70.0,86.2
2019/06/05 11:48,82.6,65,69.6,86.4
2019/06/05 11:54,82.6,65,69.6,86.4
2019/06/05 11:59,82.8,65,69.8,86.7
2019/06/05 12:04,82.8,65,69.8,86.7
2019/06/05 12:09,82.8,65,69.8,86.7
2019/06/05 12:14,82.9,65,70.0,86.9
2019/06/05 12:19,82.9,65,70.0,86.9
2019/06/05 12:24,83.1,65,70.2,87.3
2019/06/05 12:29,83.1,65,70.2,87.3
2019/06/05 12:34,83.5,65,70.5,88.0
2019/06/05 12:39,83.7,64,70.2,88.0
2019/06/05 12:44,84.0,64,70.5,88.5
2019/06/05 12:49,84.2,64,70.7,88.9
2019/06/05 12:55,84.6,64,71.1,89.6
2019/06/05 13:00,84.7,63,70.9,89.6
2019/06/05 13:05,85.1,63,71.1,90.3
2019/06/05 13:10,85.1,62,70.7,90.0
2019/06/05 13:15,85.3,62,70.9,90.3
2019/06/05 13:20,85.5,62,71.1,90.7
2019/06/05 13:25,85.5,62,71.1,90.7
2019/06/05 13:30,85.6,62,71.2,90.9
2019/06/05 13:35,85.8,62,71.4,91.4
2019/06/05 13:40,86.0,61,71.1,91.4
2019/06/05 13:45,86.0,60,70.5,91.0
2019/06/05 13:50,86.4,60,70.9,91.8
2019/06/05 13:56,86.5,59,70.5,91.6
2019/06/05 14:01,86.7,59,70.7,91.9
2019/06/05 14:06,86.9,58,70.3,91.9
2019/06/05 14:11,87.1,58,70.5,92.3
2019/06/05 14:16,87.3,57,70.2,92.3
2019/06/05 14:21,87.4,57,70.3,92.5
2019/06/05 14:26,87.8,57,70.7,93.4
2019/06/05 14:31,88.0,56,70.3,93.4
2019/06/05 14:36,88.0,56,70.3,93.4
2019/06/05 14:41,88.2,56,70.5,93.7
2019/06/05 14:46,88.2,56,70.5,93.7
2019/06/05 14:51,88.3,56,70.7,93.9
2019/06/05 14:57,88.5,56,70.9,94.3
2019/06/05 15:02,88.5,55,70.3,93.9
2019/06/05 15:07,88.5,55,70.3,93.9
2019/06/05 15:12,88.7,53,69.4,93.4
2019/06/05 15:17,88.9,54,70.2,94.1
2019/06/05 15:22,88.9,54,70.2,94.1
2019/06/05 15:27,89.1,54,70.3,94.6
2019/06/05 15:32,89.1,54,70.3,94.6
2019/06/05 15:37,88.9,55,70.7,94.6
2019/06/05 15:42,88.7,57,71.6,95.2
2019/06/05 15:47,88.3,60,72.7,95.7
2019/06/05 15:52,88.0,61,72.9,95.5
2019/06/05 15:58,87.4,60,72.0,93.7
2019/06/05 16:03,87.1,60,71.6,93.2
2019/06/05 16:08,86.7,60,71.2,92.3
2019/06/05 16:13,86.4,61,71.4,92.1
2019/06/05 16:18,86.2,61,71.2,91.8
2019/06/05 16:23,86.0,62,71.6,91.8
2019/06/05 16:28,86.0,62,71.6,91.8
2019/06/05 16:33,85.6,62,71.2,90.9
2019/06/05 16:38,85.5,62,71.1,90.7
2019/06/05 16:43,85.5,62,71.1,90.7
2019/06/05 16:48,85.5,62,71.1,90.7
2019/06/05 16:53,85.1,62,70.7,90.0
2019/06/05 16:59,84.9,62,70.5,89.6
2019/06/05 17:04,84.7,62,70.3,89.2
2019/06/05 17:09,84.7,62,70.3,89.2
2019/06/05 17:14,84.6,62,70.2,89.1
2019/06/05 17:19,84.2,62,69.8,88.3
2019/06/05 17:24,84.0,62,69.6,88.0
2019/06/05 17:29,83.7,63,69.8,87.8
2019/06/05 17:34,83.1,64,69.8,86.9
2019/06/05 17:39,82.6,68,71.1,87.1
2019/06/05 17:44,82.2,68,70.7,86.4
2019/06/05 17:49,81.9,69,70.7,86.0
2019/06/05 17:54,81.9,70,71.2,86.2
2019/06/05 18:00,81.7,70,71.1,85.8
2019/06/05 18:05,81.7,70,71.1,85.8
2019/06/05 18:10,82.0,71,71.8,86.5
2019/06/05 18:15,82.4,72,72.5,87.6
2019/06/05 18:20,82.6,71,72.3,87.8
2019/06/05 18:25,82.8,71,72.5,88.2
2019/06/05 18:30,82.8,70,72.0,88.0
2019/06/05 18:35,83.1,70,72.3,88.5
2019/06/05 18:40,83.3,70,72.5,88.9
2019/06/05 18:45,83.3,69,72.1,88.7
2019/06/05 18:50,83.5,68,71.8,88.7
2019/06/05 18:55,83.7,68,72.0,89.1
2019/06/05 19:01,83.7,67,71.6,88.9
2019/06/05 19:06,83.7,67,71.6,88.9
2019/06/05 19:11,83.7,67,71.6,88.9
2019/06/05 19:16,83.7,67,71.6,88.9
2019/06/05 19:21,83.5,66,71.1,88.2
2019/06/05 19:26,83.1,66,70.7,87.4
2019/06/05 19:31,82.9,66,70.5,87.1
2019/06/05 19:36,82.8,67,70.7,87.1
2019/06/05 19:41,82.4,67,70.3,86.4
2019/06/05 19:46,82.2,67,70.2,86.0
2019/06/05 19:51,81.9,68,70.3,85.8
2019/06/05 19:56,81.7,68,70.2,85.5
2019/06/05 20:02,81.3,68,69.8,84.7
2019/06/05 20:07,81.1,69,70.0,84.6
2019/06/05 20:12,81.0,69,69.8,84.4
2019/06/05 20:17,80.8,69,69.8,84.0
2019/06/05 20:22,80.6,70,70.0,83.8
2019/06/05 20:27,80.2,70,69.6,83.1
2019/06/05 20:32,80.1,70,69.4,80.1
2019/06/05 20:37,79.9,71,69.6,79.9
2019/06/05 20:42,79.7,71,69.4,79.7
2019/06/05 20:47,79.5,71,69.3,79.5
2019/06/05 20:52,79.3,71,69.3,79.3
2019/06/05 20:57,79.2,72,69.4,79.2
2019/06/05 21:03,79.0,72,69.3,79.0
2019/06/05 21:08,79.0,72,69.3,79.0
2019/06/05 21:13,78.8,73,69.4,78.8
2019/06/05 21:18,78.6,73,69.3,78.6
2019/06/05 21:23,78.6,73,69.3,78.6
2019/06/05 21:28,78.4,73,69.1,78.4
2019/06/05 21:33,78.4,73,69.1,78.4
2019/06/05 21:38,78.4,74,69.4,78.4
2019/06/05 21:43,78.3,74,69.3,78.3
2019/06/05 21:48,78.1,74,69.1,78.1
2019/06/05 21:53,77.9,74,69.1,77.9
2019/06/05 21:58,77.9,74,69.1,77.9
2019/06/05 22:04,77.7,74,68.9,77.7
2019/06/05 22:09,77.5,74,68.7,77.5
2019/06/05 22:14,77.5,74,68.7,77.5
2019/06/05 22:19,77.4,74,68.5,77.4
2019/06/05 22:24,77.4,75,68.9,77.4
2019/06/05 22:29,77.2,75,68.7,77.2
2019/06/05 22:34,77.0,75,68.5,77.0
2019/06/05 22:39,77.0,76,68.9,77.0
2019/06/05 22:44,76.8,76,68.7,76.8
2019/06/05 22:49,76.6,76,68.5,76.6
2019/06/05 22:54,76.6,76,68.5,76.6
2019/06/05 22:59,76.5,76,68.4,76.5
2019/06/05 23:05,76.5,76,68.4,76.5
2019/06/05 23:10,76.3,76,68.2,76.3
2019/06/05 23:15,76.3,76,68.2,76.3
2019/06/05 23:20,76.1,76,68.0,76.1
2019/06/05 23:25,76.1,77,68.4,76.1
2019/06/05 23:30,76.1,77,68.4,76.1
2019/06/05 23:35,76.1,76,68.0,76.1
2019/06/05 23:40,76.1,76,68.0,76.1
2019/06/05 23:45,75.9,77,68.2,75.9
2019/06/05 23:50,75.7,77,68.0,75.7
2019/06/05 23:55,75.7,77,68.0,75.7
2019/06/06 00:00,75.6,77,67.8,75.6
2019/06/06 00:06,75.6,77,67.8,75.6
2019/06/06 00:11,75.4,77,67.6,75.4
2019/06/06 00:16,75.4,78,68.2,75.4
2019/06/06 00:21,75.2,78,68.0,75.2
2019/06/06 00:26,75.2,78,68.0,75.2
2019/06/06 00:31,75.2,78,68.0,75.2
2019/06/06 00:36,75.0,78,67.8,75.0
2019/06/06 00:41,75.0,78,67.8,75.0
2019/06/06 00:46,75.0,78,67.8,75.0
2019/06/06 00:51,75.0,78,67.8,75.0
2019/06/06 00:56,75.0,78,67.8,75.0
2019/06/06 01:01,74.8,78,67.6,74.8
2019/06/06 01:07,74.8,78,67.6,74.8
2019/06/06 01:12,74.8,78,67.6,74.8
2019/06/06 01:17,74.7,79,67.8,74.7
2019/06/06 01:22,74.7,79,67.8,74.7
2019/06/06 01:27,74.7,79,67.8,74.7
2019/06/06 01:32,74.5,79,67.6,74.5
2019/06/06 01:37,74.5,79,67.6,74.5
2019/06/06 01:42,74.3,79,67.5,74.3
2019/06/06 01:47,74.3,79,67.5,74.3
2019/06/06 01:52,74.3,79,67.5,74.3
2019/06/06 01:57,74.1,79,67.3,74.1
2019/06/06 02:02,74.1,79,67.3,74.1
2019/06/06 02:08,74.1,79,67.3,74.1
2019/06/06 02:13,74.1,79,67.3,74.1
2019/06/06 02:18,73.9,79,67.1,73.9
2019/06/06 02:23,73.9,79,67.1,73.9
2019/06/06 02:28,73.9,79,67.1,73.9
2019/06/06 02:33,73.9,80,67.5,73.9
2019/06/06 02:38,73.8,80,67.3,73.8
2019/06/06 02:43,73.8,80,67.3,73.8
2019/06/06 02:48,73.8,80,67.3,73.8
2019/06/06 02:53,73.8,80,67.3,73.8
2019/06/06 02:58,73.6,81,67.5,73.6
2019/06/06 03:03,73.6,80,67.1,73.6
2019/06/06 03:09,73.6,81,67.5,73.6
2019/06/06 03:14,73.4,81,67.3,73.4
2019/06/06 03:19,73.4,80,66.9,73.4
2019/06/06 03:24,73.4,80,66.9,73.4
2019/06/06 03:29,73.4,80,66.9,73.4
2019/06/06 03:34,73.4,80,66.9,73.4
2019/06/06 03:39,73.2,80,66.7,73.2
2019/06/06 03:44,73.2,80,66.7,73.2
2019/06/06 03:49,73.2,81,67.1,73.2
2019/06/06 03:54,73.2,80,66.7,73.2
2019/06/06 03:59,73.2,81,67.1,73.2
2019/06/06 04:04,73.2,81,67.1,73.2
2019/06/06 04:10,73.0,81,66.9,73.0
2019/06/06 04:15,73.0,80,66.6,73.0
2019/06/06 04:20,73.0,81,66.9,73.0
2019/06/06 04:25,73.0,81,66.9,73.0
2019/06/06 04:30,73.0,81,66.9,73.0
2019/06/06 04:35,73.0,81,66.9,73.0
2019/06/06 04:40,73.0,81,66.9,73.0
2019/06/06 04:45,72.9,81,66.7,72.9
2019/06/06 04:50,72.9,81,66.7,72.9
2019/06/06 04:55,72.9,82,67.1,72.9
2019/06/06 05:00,72.9,81,66.7,72.9
2019/06/06 05:05,72.9,82,67.1,72.9
2019/06/06 05:11,72.7,81,66.6,72.7
2019/06/06 05:16,72.7,81,66.6,72.7
2019/06/06 05:21,72.7,82,66.9,72.7
2019/06/06 05:26,72.7,82,66.9,72.7
2019/06/06 05:31,72.7,82,66.9,72.7
2019/06/06 05:36,72.7,82,66.9,72.7
2019/06/06 05:41,72.7,82,66.9,72.7
2019/06/06 05:46,72.7,82,66.9,72.7
2019/06/06 05:51,72.5,82,66.7,72.5
2019/06/06 05:56,72.5,82,66.7,72.5
2019/06/06 06:01,72.5,82,66.7,72.5
2019/06/06 06:06,72.5,82,66.7,72.5
2019/06/06 06:12,72.5,82,66.7,72.5
2019/06/06 06:17,72.5,82,66.7,72.5
2019/06/06 06:22,72.5,82,66.7,72.5
2019/06/06 06:27,72.5,82,66.7,72.5
2019/06/06 06:32,72.5,82,66.7,72.5
2019/06/06 06:37,72.5,82,66.7,72.5
2019/06/06 06:42,72.5,82,66.7,72.5
2019/06/06 06:47,72.5,82,66.7,72.5
2019/06/06 06:52,72.5,82,66.7,72.5
